Landing Page,Source,Sessions,% New Sessions,New Users,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
/loi/artl,spischolar.com,7,100.00%,7,0.00%,2.14,0:00:24,0,$0.00,0.00%
/loi/artl,support.atypon.com,7,0.00%,0,0.00%,8.29,0:00:44,0,$0.00,0.00%
/loi/artl,t.co,7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/artl,tr.search.yahoo.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/artl,tufts.alma.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/artl,ulrichsweb.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:28:31,0,$0.00,0.00%
/loi/artl,www-scopus-com.bdigital.udistrital.edu.co,7,100.00%,7,0.00%,2.14,0:00:03,0,$0.00,0.00%
/loi/artm,Twitter,"3,195",61.50%,"1,965",91.36%,1.14,0:00:43,0,$0.00,0.00%
/loi/artm,Adwords,"2,853",89.03%,"2,540",74.48%,1.4,0:00:28,0,$0.00,0.00%
/loi/artm,adwords,"1,929",68.69%,"1,325",79.63%,1.34,0:00:32,0,$0.00,0.00%
/loi/artm,Facebook,"1,368",75.58%,"1,034",66.52%,1.62,0:00:27,0,$0.00,0.00%
/loi/artm,google,"1,135",55.77%,633,6.43%,7.99,0:03:02,0,$0.00,0.00%
/loi/artm,artmargins.com,866,56.35%,488,19.28%,5.64,0:02:12,0,$0.00,0.00%
/loi/artm,(direct),837,71.33%,597,13.02%,4.77,0:01:17,0,$0.00,0.00%
/loi/artm,newsletter,146,79.45%,116,19.86%,3.44,0:01:06,0,$0.00,0.00%
/loi/artm,CAANews,124,76.61%,95,23.39%,4.1,0:02:44,0,$0.00,0.00%
/loi/artm,mc,102,71.57%,73,21.57%,5.64,0:02:11,0,$0.00,0.00%
/loi/artm,rsa.ox.ac.uk,95,69.47%,66,0.00%,9.35,0:04:02,0,$0.00,0.00%
/loi/artm,m.facebook.com,80,100.00%,80,91.25%,1.09,0:00:23,0,$0.00,0.00%
/loi/artm,CAA News,44,81.82%,36,15.91%,2.32,0:01:00,0,$0.00,0.00%
/loi/artm,mitpress.mit.edu,29,51.72%,15,51.72%,2.76,0:00:28,0,$0.00,0.00%
/loi/artm,BrooklynRail,22,31.82%,7,0.00%,15.86,0:24:07,0,$0.00,0.00%
/loi/artm,email,22,31.82%,7,31.82%,3.95,0:08:58,0,$0.00,0.00%
/loi/artm,library.mit.edu,22,68.18%,15,0.00%,11.91,0:02:18,0,$0.00,0.00%
/loi/artm,passport.pitt.edu,22,68.18%,15,0.00%,14.55,0:03:56,0,$0.00,0.00%
/loi/artm,ARTMargins Update Newsletter,15,46.67%,7,0.00%,2.93,0:00:15,0,$0.00,0.00%
/loi/artm,bazes.vda.lt:2048,15,100.00%,15,0.00%,3.87,0:00:51,0,$0.00,0.00%
/loi/artm,benilde.on.worldcat.org.lrc.benilde.edu.ph,15,0.00%,0,0.00%,13.13,0:02:38,0,$0.00,0.00%
/loi/artm,bing,15,46.67%,7,0.00%,30.07,0:07:32,0,$0.00,0.00%
/loi/artm,facebook.com,15,100.00%,15,0.00%,2.93,0:00:13,0,$0.00,0.00%
/loi/artm,gazeteduvar.com.tr,15,100.00%,15,46.67%,1.47,0:00:00,0,$0.00,0.00%
/loi/artm,kx2bf3kp7c.search.serialssolutions.com,15,46.67%,7,0.00%,5.8,0:05:04,0,$0.00,0.00%
/loi/artm,library.utar.edu.my,15,0.00%,0,0.00%,1.93,0:00:00,0,$0.00,0.00%
/loi/artm,mailchi.mp,15,46.67%,7,46.67%,2.4,0:00:01,0,$0.00,0.00%
/loi/artm,mica.libapps.com,15,0.00%,0,0.00%,2.93,0:01:25,0,$0.00,0.00%
/loi/artm,rt4rf9qn2y.search.serialssolutions.com.pitt.idm.oclc.org,15,0.00%,0,0.00%,3.87,0:02:10,0,$0.00,0.00%
/loi/artm,ap01-a.alma.exlibrisgroup.com,7,0.00%,0,0.00%,5.14,0:00:55,0,$0.00,0.00%
/loi/artm,awsanubis.ringling.edu,7,0.00%,0,0.00%,29.14,0:11:14,0,$0.00,0.00%
/loi/artm,bobcat.library.nyu.edu,7,100.00%,7,0.00%,6.29,0:00:54,0,$0.00,0.00%
/loi/artm,cam.userservices.exlibrisgroup.com,7,100.00%,7,0.00%,4.14,0:00:12,0,$0.00,0.00%
/loi/artm,discovery.ucl.ac.uk,7,100.00%,7,0.00%,21.86,0:19:05,0,$0.00,0.00%
/loi/artm,en.wikipedia.org,7,100.00%,7,0.00%,3.14,0:22:16,0,$0.00,0.00%
/loi/artm,europepmc.org,7,0.00%,0,0.00%,6.29,0:11:03,0,$0.00,0.00%
/loi/artm,ezproxy.gc.cuny.edu,7,100.00%,7,0.00%,3.14,0:00:20,0,$0.00,0.00%
/loi/artm,gm5yv9ts3z.search.serialssolutions.com,7,0.00%,0,0.00%,2.14,0:00:05,0,$0.00,0.00%
/loi/artm,gss.ucsb.edu,7,100.00%,7,0.00%,2.14,0:01:50,0,$0.00,0.00%
/loi/artm,idiscover.lib.cam.ac.uk,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/artm,laic.columbia.edu,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/artm,landing_page,7,0.00%,0,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/artm,libraries.colorado.edu,7,0.00%,0,0.00%,4.14,0:00:10,0,$0.00,0.00%
/loi/artm,login.libezp2.utar.edu.my,7,100.00%,7,0.00%,4.14,0:00:18,0,$0.00,0.00%
/loi/artm,mica.primo.exlibrisgroup.com,7,0.00%,0,0.00%,2.14,0:01:40,0,$0.00,0.00%
/loi/artm,milngavie.cent.gla.ac.uk,7,0.00%,0,0.00%,16.57,0:10:22,0,$0.00,0.00%
/loi/artm,na01.alma.exlibrisgroup.com,7,0.00%,0,0.00%,17.71,0:04:29,0,$0.00,0.00%
/loi/artm,oskicat.berkeley.edu,7,100.00%,7,0.00%,10.43,0:00:41,0,$0.00,0.00%
/loi/artm,pittcat.pitt.edu,7,100.00%,7,0.00%,8.29,0:01:55,0,$0.00,0.00%
/loi/artm,puc.alma.exlibrisgroup.com,7,0.00%,0,0.00%,4.14,0:00:06,0,$0.00,0.00%
/loi/artm,rd8hp6du2b.search.serialssolutions.com,7,0.00%,0,0.00%,139.29,0:15:25,0,$0.00,0.00%
/loi/artm,rzblx1.uni-regensburg.de,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/artm,sfxhosted.exlibrisgroup.com,7,0.00%,0,0.00%,5.14,0:00:20,0,$0.00,0.00%
/loi/artm,sul-sfx.stanford.edu,7,0.00%,0,0.00%,32.29,0:10:25,0,$0.00,0.00%
/loi/artm,svenspieker.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/artm,t.co,7,0.00%,0,0.00%,4.14,0:00:14,0,$0.00,0.00%
/loi/artm,tribunezamaneh.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/artm,tufts-primo.hosted.exlibrisgroup.com,7,100.00%,7,0.00%,5.14,0:01:18,0,$0.00,0.00%
/loi/artm,ucelinks.cdlib.org:8888,7,0.00%,0,0.00%,15.57,0:05:36,0,$0.00,0.00%
/loi/artm,website.aub.edu.lb,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/asep,google,"1,820",62.36%,"1,135",11.98%,7.44,0:03:24,0,$0.00,0.00%
/loi/asep,(direct),429,79.72%,342,8.39%,6.79,0:02:58,0,$0.00,0.00%
/loi/asep,Twitter,371,90.30%,335,92.18%,1.08,0:00:21,0,$0.00,0.00%
/loi/asep,baidu,102,56.86%,58,28.43%,5.21,0:03:48,0,$0.00,0.00%
/loi/asep,en.wikipedia.org,80,72.50%,58,0.00%,7.74,0:04:26,0,$0.00,0.00%
/loi/asep,Facebook,66,87.88%,58,77.27%,1.21,0:02:37,0,$0.00,0.00%
/loi/asep,bing,44,65.91%,29,0.00%,6.61,0:00:47,0,$0.00,0.00%
/loi/asep,en.m.wikipedia.org,36,100.00%,36,41.67%,7.89,0:03:27,0,$0.00,0.00%
/loi/asep,openlink.proxy.kiep.go.kr,36,0.00%,0,0.00%,2.42,0:00:05,0,$0.00,0.00%
/loi/asep,yahoo,36,100.00%,36,0.00%,8.08,0:04:20,0,$0.00,0.00%
/loi/asep,cn.bing.com,22,68.18%,15,0.00%,8.59,0:03:29,0,$0.00,0.00%
/loi/asep,jci.edu.my,22,100.00%,22,31.82%,1.64,0:04:26,0,$0.00,0.00%
/loi/asep,lw5cz6wa6g.search.serialssolutions.com,22,0.00%,0,31.82%,2.64,0:02:12,0,$0.00,0.00%
/loi/asep,iimb.remotexs.in,15,100.00%,15,0.00%,5.8,0:00:59,0,$0.00,0.00%
/loi/asep,mitpress.mit.edu,15,0.00%,0,0.00%,25.2,0:16:17,0,$0.00,0.00%
/loi/asep,researchgate.net,15,100.00%,15,0.00%,14.53,0:10:43,0,$0.00,0.00%
/loi/asep,scholar.google.com,15,0.00%,0,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/asep,ui.constantcontact.com,15,46.67%,7,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/asep,10.0.0.7,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/asep,apps.lib.whu.edu.cn,7,100.00%,7,0.00%,6.29,0:01:26,0,$0.00,0.00%
/loi/asep,ask,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/asep,biblio.unitn.it,7,100.00%,7,0.00%,6.29,0:00:06,0,$0.00,0.00%
/loi/asep,econpapers.repec.org,7,0.00%,0,0.00%,2.14,0:00:15,0,$0.00,0.00%
/loi/asep,ezproxylogin1.ntu.edu.sg,7,0.00%,0,0.00%,6.29,0:01:51,0,$0.00,0.00%
/loi/asep,facebook.com,7,100.00%,7,0.00%,4.14,0:00:16,0,$0.00,0.00%
/loi/asep,jweb.kinokuniya.co.jp,7,100.00%,7,0.00%,2.14,0:00:03,0,$0.00,0.00%
/loi/asep,login.microsoftonline.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/asep,mainlib.upd.edu.ph,7,0.00%,0,0.00%,9.43,0:42:25,0,$0.00,0.00%
/loi/asep,mit-test.literatumonline.com,7,0.00%,0,0.00%,16.57,0:58:05,0,$0.00,0.00%
/loi/asep,msso.lib.nccu.edu.tw,7,0.00%,0,0.00%,4.14,0:00:01,0,$0.00,0.00%
/loi/asep,qwant.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/asep,sherpa.ac.uk,7,100.00%,7,0.00%,18.71,0:02:44,0,$0.00,0.00%
/loi/asep,shibb-idp.georgetown.edu,7,100.00%,7,0.00%,4.14,0:00:15,0,$0.00,0.00%
/loi/asep,t.co,7,100.00%,7,0.00%,2.14,0:00:46,0,$0.00,0.00%
/loi/asep,ucelinks.cdlib.org:8888,7,100.00%,7,0.00%,6.29,0:00:27,0,$0.00,0.00%
/loi/asep,ulrichsweb.serialssolutions.com,7,100.00%,7,0.00%,10.43,0:02:34,0,$0.00,0.00%
/loi/asep,uu.blackboard.com,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/asep,vpn.ruc.edu.cn,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/asep,web.a.ebscohost.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/asep,web.b.ebscohost.com,7,100.00%,7,0.00%,6.29,0:00:44,0,$0.00,0.00%
/loi/coli,google,"10,379",69.50%,"7,213",20.75%,5.44,0:02:44,0,$0.00,0.00%
/loi/coli,(direct),"6,783",83.59%,"5,670",13.31%,7.09,0:03:34,0,$0.00,0.00%
/loi/coli,cljournal.org,691,38.93%,269,9.55%,9.27,0:05:32,0,$0.00,0.00%
/loi/coli,blog.csdn.net,437,61.56%,269,11.67%,8.01,0:03:11,0,$0.00,0.00%
/loi/coli,twitter,349,81.38%,284,91.69%,1.08,0:00:05,0,$0.00,0.00%
/loi/coli,junglelightspeed.com,262,66.79%,175,5.73%,5.78,0:02:42,0,$0.00,0.00%
/loi/coli,bing,204,75.00%,153,10.78%,10.06,0:04:26,0,$0.00,0.00%
/loi/coli,en.wikipedia.org,153,37.91%,58,9.80%,4.33,0:04:47,0,$0.00,0.00%
/loi/coli,en.m.wikiversity.org,146,15.07%,22,89.73%,1.14,0:01:03,0,$0.00,0.00%
/loi/coli,scholar.google.com,131,0.00%,0,0.00%,9.44,0:04:32,0,$0.00,0.00%
/loi/coli,baidu,109,66.97%,73,6.42%,5.07,0:01:02,0,$0.00,0.00%
/loi/coli,guide2research.com,102,43.14%,44,14.71%,5.07,0:03:30,0,$0.00,0.00%
/loi/coli,analyticsindiamag.com,87,58.62%,51,66.67%,4.18,0:05:56,0,$0.00,0.00%
/loi/coli,duckduckgo.com,80,82.50%,66,72.50%,2.19,0:00:07,0,$0.00,0.00%
/loi/coli,en.wikiversity.org,80,55.00%,44,8.75%,2.19,0:00:14,0,$0.00,0.00%
/loi/coli,derczynski.com,66,100.00%,66,10.61%,3.64,0:01:35,0,$0.00,0.00%
/loi/coli,en.m.wikipedia.org,66,54.55%,36,66.67%,1.44,0:00:04,0,$0.00,0.00%
/loi/coli,scopus.com,58,87.93%,51,0.00%,5.78,0:03:44,0,$0.00,0.00%
/loi/coli,Twitter,58,62.07%,36,75.86%,1.5,0:01:50,0,$0.00,0.00%
/loi/coli,aclweb.org,51,43.14%,22,0.00%,11.84,0:23:06,0,$0.00,0.00%
/loi/coli,blog.sciencenet.cn,51,86.27%,44,0.00%,3.57,0:01:36,0,$0.00,0.00%
/loi/coli,com.google.android.googlequicksearchbox,51,86.27%,44,70.59%,1.43,0:00:19,0,$0.00,0.00%
/loi/coli,compling.ucdavis.edu,51,100.00%,51,29.41%,2,0:00:05,0,$0.00,0.00%
/loi/coli,Facebook,51,86.27%,44,70.59%,3.57,0:01:15,0,$0.00,0.00%
/loi/coli,site.uottawa.ca,44,50.00%,22,0.00%,9.93,0:04:15,0,$0.00,0.00%
/loi/coli,yahoo,44,65.91%,29,34.09%,1.66,0:00:08,0,$0.00,0.00%
/loi/coli,duckduckgo,36,0.00%,0,0.00%,7.28,0:01:04,0,$0.00,0.00%
/loi/coli,MC,36,61.11%,22,41.67%,3.83,0:00:55,0,$0.00,0.00%
/loi/coli,mrweb.mr.ams.org,36,41.67%,15,0.00%,4.44,0:00:53,0,$0.00,0.00%
/loi/coli,journals4free.com,29,100.00%,29,24.14%,15.55,0:12:00,0,$0.00,0.00%
/loi/coli,mitpress.mit.edu,29,0.00%,0,24.14%,3.76,0:04:13,0,$0.00,0.00%
/loi/coli,away.vk.com,22,68.18%,15,0.00%,2,0:01:44,0,$0.00,0.00%
/loi/coli,cn.bing.com,22,100.00%,22,0.00%,7.59,0:08:53,0,$0.00,0.00%
/loi/coli,cognet.mit.edu,22,31.82%,7,31.82%,6.95,0:03:09,0,$0.00,0.00%
/loi/coli,com.google.android.gm,22,68.18%,15,31.82%,1.64,0:00:17,0,$0.00,0.00%
/loi/coli,coreej.cceu.org.cn:3410,22,31.82%,7,0.00%,10.59,0:02:36,0,$0.00,0.00%
/loi/coli,cse.msu.edu,22,100.00%,22,68.18%,2.64,0:00:14,0,$0.00,0.00%
/loi/coli,d-russia.ru,22,68.18%,15,0.00%,32.09,0:31:24,0,$0.00,0.00%
/loi/coli,eds.a.ebscohost.com,22,31.82%,7,0.00%,7.95,0:08:37,0,$0.00,0.00%
/loi/coli,mail.google.com,22,31.82%,7,0.00%,9.91,0:00:28,0,$0.00,0.00%
/loi/coli,sfu.ca,22,100.00%,22,0.00%,2,<00:00:01,0,$0.00,0.00%
/loi/coli,10.0.0.7,15,0.00%,0,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/coli,ecosia.org,15,0.00%,0,0.00%,3.87,0:00:09,0,$0.00,0.00%
/loi/coli,eds.a.ebscohost.com.ezproxy.leedsbeckett.ac.uk,15,46.67%,7,0.00%,7.73,0:01:24,0,$0.00,0.00%
/loi/coli,eios.tspu.edu.ru,15,46.67%,7,0.00%,1.93,0:00:00,0,$0.00,0.00%
/loi/coli,ezplib.ukm.my,15,46.67%,7,0.00%,2.93,0:00:08,0,$0.00,0.00%
/loi/coli,keep.google.com,15,46.67%,7,0.00%,3.87,0:03:36,0,$0.00,0.00%
/loi/coli,kse.kaist.ac.kr,15,46.67%,7,46.67%,5.33,0:00:17,0,$0.00,0.00%
/loi/coli,mail.ym.163.com,15,0.00%,0,0.00%,33.47,0:06:16,0,$0.00,0.00%
/loi/coli,mathlingvo.ru,15,46.67%,7,0.00%,1.93,0:00:01,0,$0.00,0.00%
/loi/coli,mit.edu,15,46.67%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,mova.info,15,100.00%,15,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,ncbi.nlm.nih.gov,15,0.00%,0,0.00%,1.93,<00:00:01,0,$0.00,0.00%
/loi/coli,oajse.com,15,100.00%,15,0.00%,2.93,0:00:06,0,$0.00,0.00%
/loi/coli,scholar.google.co.in,15,0.00%,0,0.00%,2.93,0:00:09,0,$0.00,0.00%
/loi/coli,scholar.google.com.hk,15,0.00%,0,0.00%,5.33,0:00:45,0,$0.00,0.00%
/loi/coli,scholar.google.se,15,0.00%,0,0.00%,7.73,0:00:43,0,$0.00,0.00%
/loi/coli,sherpa.ac.uk,15,46.67%,7,0.00%,3.87,0:01:01,0,$0.00,0.00%
/loi/coli,tezu.ernet.in,15,100.00%,15,46.67%,1.47,<00:00:01,0,$0.00,0.00%
/LOI/COLI,(direct),7,100.00%,7,0.00%,18.71,0:11:17,0,$0.00,0.00%
/loi/coli,0-eds.b.ebscohost.com.mercury.concordia.ca,7,100.00%,7,0.00%,6.29,0:02:30,0,$0.00,0.00%
/loi/coli,aiish.ac.in,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,alife.org,7,0.00%,0,0.00%,6.29,0:06:20,0,$0.00,0.00%
/loi/coli,apps.webofknowledge.com,7,0.00%,0,0.00%,41.57,0:10:02,0,$0.00,0.00%
/loi/coli,ask,7,100.00%,7,0.00%,45.71,0:50:42,0,$0.00,0.00%
/loi/coli,b.glgoo.top,7,0.00%,0,0.00%,4.14,0:00:06,0,$0.00,0.00%
/loi/coli,cataleg.upc.edu,7,100.00%,7,0.00%,6.29,0:00:32,0,$0.00,0.00%
/loi/coli,cnblogs.com,7,100.00%,7,0.00%,8.29,0:03:24,0,$0.00,0.00%
/loi/coli,cnts.ua.ac.be,7,100.00%,7,0.00%,10.43,0:01:19,0,$0.00,0.00%
/loi/coli,coli.uni-saarland.de,7,100.00%,7,0.00%,12.43,0:19:58,0,$0.00,0.00%
/loi/coli,dblp.uni-trier.de,7,0.00%,0,0.00%,12.43,0:02:40,0,$0.00,0.00%
/loi/coli,depaul.share.worldcat.org,7,100.00%,7,0.00%,6.29,0:03:37,0,$0.00,0.00%
/loi/coli,digital.library.upenn.edu,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,diglib.um.edu.my,7,100.00%,7,0.00%,8.29,0:03:58,0,$0.00,0.00%
/loi/coli,doaj.org,7,0.00%,0,0.00%,8.29,0:01:43,0,$0.00,0.00%
/loi/coli,eds.b.ebscohost.com,7,100.00%,7,0.00%,8.29,0:01:04,0,$0.00,0.00%
/loi/coli,ehudreiter.com,7,0.00%,0,0.00%,1,0:03:09,0,$0.00,0.00%
/loi/coli,electronicresources.bl.uk,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,facebook.com,7,0.00%,0,0.00%,3.14,0:25:24,0,$0.00,0.00%
/loi/coli,github.com,7,100.00%,7,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/coli,gk4pb6yy8y.search.serialssolutions.com,7,0.00%,0,0.00%,5.14,0:28:50,0,$0.00,0.00%
/loi/coli,guides.lib.purdue.edu,7,100.00%,7,0.00%,3.14,0:24:02,0,$0.00,0.00%
/loi/coli,hindivishwa.org,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,hr3bn5kd8u.search.serialssolutions.com,7,0.00%,0,0.00%,4.14,0:00:10,0,$0.00,0.00%
/loi/coli,hz9pj6fe4t.search.serialssolutions.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,info.com,7,0.00%,0,0.00%,5.14,0:12:55,0,$0.00,0.00%
/loi/coli,internet-start.net,7,100.00%,7,0.00%,2.14,0:00:05,0,$0.00,0.00%
/loi/coli,je5qh2yg7p.search.serialssolutions.com,7,100.00%,7,0.00%,4.14,0:00:11,0,$0.00,0.00%
/loi/coli,jira.atypon.com,7,0.00%,0,0.00%,14.57,0:28:06,0,$0.00,0.00%
/loi/coli,jjessyli.github.io,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,kkhsou.in,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,komputasi.lipi.go.id,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,l.messenger.com,7,100.00%,7,0.00%,4.14,0:02:55,0,$0.00,0.00%
/loi/coli,lib.jnu.ac.in,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,link.zhihu.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,login.proxy.lib.uiowa.edu,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,m.sogou.com,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,medsci.cn,7,100.00%,7,0.00%,2.14,0:13:07,0,$0.00,0.00%
/loi/coli,mitpressjournals.org,7,0.00%,0,0.00%,6.29,0:00:12,0,$0.00,0.00%
/loi/coli,oablabo.rdh.ecl.ntt.co.jp,7,100.00%,7,0.00%,8.29,0:03:45,0,$0.00,0.00%
/loi/coli,oad.simmons.edu,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,obv-at-ubw-userservices-exlibrisgroup-com.uaccess.univie.ac.at,7,0.00%,0,0.00%,6.29,0:01:56,0,$0.00,0.00%
/loi/coli,obv-at-ubw.userservices.exlibrisgroup.com,7,0.00%,0,0.00%,3.14,0:01:43,0,$0.00,0.00%
/loi/coli,oca.korea.ac.kr,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,onlinebooks.library.upenn.edu,7,100.00%,7,0.00%,6.29,0:00:43,0,$0.00,0.00%
/loi/coli,oxfordsfx-direct.hosted.exlibrisgroup.com,7,0.00%,0,0.00%,4.14,0:03:38,0,$0.00,0.00%
/loi/coli,ph.search.yahoo.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,phylostar.github.io,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,prod.uhrs.playmsn.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,quora.com,7,100.00%,7,0.00%,37.43,0:06:26,0,$0.00,0.00%
/loi/coli,researchgate.net,7,100.00%,7,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,resolver.ebscohost.com,7,100.00%,7,0.00%,4.14,0:00:33,0,$0.00,0.00%
/loi/coli,resolver.ebscohost.com.ezproxy.unal.edu.co,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,rzblx1.uni-regensburg.de,7,100.00%,7,0.00%,6.29,0:01:19,0,$0.00,0.00%
/loi/coli,s3.sci-hub.org.cn,7,0.00%,0,0.00%,54,0:19:03,0,$0.00,0.00%
/loi/coli,scholar.google.co.jp,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,scholar.google.co.kr,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,scholar.google.com.pk,7,0.00%,0,0.00%,2.14,0:00:15,0,$0.00,0.00%
/loi/coli,scholar.google.com.tw,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,scholar.google.es,7,0.00%,0,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/coli,scholar.google.fr,7,0.00%,0,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,scholar.google.gr,7,0.00%,0,0.00%,4.14,0:01:45,0,$0.00,0.00%
/loi/coli,scholar.google.nl,7,0.00%,0,0.00%,16.57,0:01:17,0,$0.00,0.00%
/loi/coli,scopus.com.conricyt.remotexs.co,7,100.00%,7,0.00%,2.14,0:00:25,0,$0.00,0.00%
/loi/coli,searchingdog.com,7,100.00%,7,0.00%,2.14,0:03:18,0,$0.00,0.00%
/loi/coli,sfx.library.uu.nl,7,100.00%,7,0.00%,6.29,0:00:49,0,$0.00,0.00%
/loi/coli,sfx.nelliportaali.fi,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,sfx.usaco.co.jp,7,0.00%,0,0.00%,13.57,0:10:34,0,$0.00,0.00%
/loi/coli,slides.com,7,100.00%,7,0.00%,10.43,0:26:42,0,$0.00,0.00%
/loi/coli,sogou.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,staffwww.dcs.shef.ac.uk,7,100.00%,7,0.00%,6.29,0:00:28,0,$0.00,0.00%
/loi/coli,t.co,7,0.00%,0,0.00%,2.14,0:00:02,0,$0.00,0.00%
/loi/coli,tf5lu9ym5n.search.serialssolutions.com,7,100.00%,7,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/coli,transacl.org,7,0.00%,0,0.00%,12.43,0:01:36,0,$0.00,0.00%
/loi/coli,uct.primo.exlibrisgroup.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,uk.search.yahoo.com,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,uq.userservices.exlibrisgroup.com,7,0.00%,0,0.00%,45.71,0:13:08,0,$0.00,0.00%
/loi/coli,verbs.colorado.edu,7,0.00%,0,0.00%,22.86,0:05:39,0,$0.00,0.00%
/loi/coli,vq2st5lq8v.search.serialssolutions.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,w1.samsung.net,7,100.00%,7,0.00%,2.14,0:00:01,0,$0.00,0.00%
/loi/coli,web.b.ebscohost.com,7,0.00%,0,100.00%,1,0:00:00,0,$0.00,0.00%
/loi/coli,yv4zn7rr3m.search.serialssolutions.com,7,0.00%,0,0.00%,2.14,0:00:00,0,$0.00,0.00%
/loi/com,(direct),22,100.00%,22,0.00%,9.27,0:00:59,0,$0.00,0.00%
/loi/comj,Facebook,917,84.95%,779,76.23%,1.43,0:00:27,0,$0.00,0.00%
/loi/comj,(direct),764,88.61%,677,16.23%,4.71,0:01:53,0,$0.00,0.00%
/loi/comj,google,247,26.72%,66,11.74%,8.31,0:04:26,0,$0.00,0.00%
/loi/comj,Twitter,218,93.58%,204,86.70%,1.23,0:00:10,0,$0.00,0.00%
/loi/comj,exsd.art,138,68.84%,95,5.07%,15.56,0:06:03,0,$0.00,0.00%
/loi/comj,login.ezproxy.uwl.ac.uk,131,11.45%,15,0.00%,10.73,0:04:19,0,$0.00,0.00%
/loi/comj,beausievers.com,80,100.00%,80,36.25%,2.36,0:00:26,0,$0.00,0.00%
